badge_name,id,reference_id,reference_type,badge_group_id,enabled,points,highest_points,created_at,updated_at,deleted_at
Logistics and Supply Chain,233,0bb007c8-04dd-479d-9816-4854d522405a,industries,47,TRUE,1240,1530,30:30.0,30:30.0,
Automotive,234,e3cf33d6-79df-4a33-b8bc-2dde3f632a2b,industries,47,TRUE,90,100,30:30.0,30:30.0,
Contract,235,,,48,TRUE,1915,2140,30:30.0,30:30.0,
Full Time,236,,,48,TRUE,1040,1270,30:30.0,30:30.0,
United States,237,80c17587-1891-48e1-9447-d53b553534f2,countries,49,TRUE,2955,3410,30:30.0,30:30.0,
Indiana,238,b4b048c2-18f9-4c0b-9721-363d1e252f5d,states,50,TRUE,955,1140,30:30.0,30:30.0,
Texas,239,94e1a62f-121b-4f0c-b2ca-2ffc178a8dc1,states,50,TRUE,180,260,30:30.0,30:30.0,
Pennsylvania,240,dce06153-aaaf-449e-b6ab-04a9d6a733de,states,50,TRUE,130,190,30:30.0,30:30.0,
Illinois,241,586eecb9-7a0e-4c09-83b9-45f1cf6ff84c,states,50,TRUE,155,200,30:30.0,30:30.0,
Oregon,242,9a6040f4-bf18-4745-90d9-687955625273,states,50,TRUE,10,10,30:30.0,30:30.0,
Nevada,243,f9bdac2f-88cf-45c3-8643-89db2bbc9c5e,states,50,TRUE,40,80,30:30.0,30:30.0,
Georgia,244,33a293c0-78ee-4465-9991-93f155c14430,states,50,TRUE,1380,1410,30:30.0,30:30.0,
California,245,36366d94-5082-45cc-a944-64fae1df349c,states,50,TRUE,15,20,30:30.0,30:30.0,
South Carolina,246,0ad780d4-71a5-4e78-aaa6-7179179c2df8,states,50,TRUE,90,100,30:30.0,30:30.0,
Information Technology,247,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,51,TRUE,480,540,30:30.0,30:30.0,
Engineering,248,4980da77-a184-4eab-8b15-051dc760305e,categories,51,TRUE,120,140,30:30.0,30:30.0,
Automotive,249,2fd11bdf-13a1-46ba-ac89-ac230d4d1e73,categories,51,TRUE,40,40,30:30.0,30:30.0,
Admin & Clerical,250,62fa1031-a980-42b0-ac1d-8821b5ee4c55,categories,51,TRUE,60,70,30:30.0,30:30.0,
Information Technology and Services,251,42099ec1-9994-4777-82b3-d80737e75bea,industries,52,TRUE,75,90,30:30.0,30:30.0,
Retail,252,32df426f-bad0-47a7-95f2-dc2d723cf915,industries,52,TRUE,295,320,30:30.0,30:30.0,
Staffing and Recruiting,253,f605a7a1-6363-4983-bbda-1d63f9136c13,industries,52,TRUE,10,10,30:30.0,30:30.0,
Consumer Electronics,254,bceda1e1-a110-4852-9036-6d044700898c,industries,52,TRUE,60,70,30:30.0,30:30.0,
Automotive,255,e3cf33d6-79df-4a33-b8bc-2dde3f632a2b,industries,52,TRUE,40,40,30:30.0,30:30.0,
Computer Software,256,7e0e8d32-7e96-4859-85d1-f87516270eac,industries,52,TRUE,80,100,30:30.0,30:30.0,
Logistics and Supply Chain,257,0bb007c8-04dd-479d-9816-4854d522405a,industries,52,TRUE,140,160,30:30.0,30:30.0,
Full Time,258,,,53,TRUE,285,340,30:30.0,30:30.0,
Contract,259,,,53,TRUE,415,450,30:30.0,30:30.0,
Canada,260,2c4ab035-9113-45f4-92a1-d5b8664fca02,countries,54,TRUE,80,100,30:30.0,30:30.0,
United States,261,80c17587-1891-48e1-9447-d53b553534f2,countries,54,TRUE,620,690,30:30.0,30:30.0,
New Jersey,262,32beca94-125a-4dbb-bc91-5ddbe8561024,states,55,TRUE,75,90,30:30.0,30:30.0,
Ohio,263,2cdd6453-a991-4468-a485-7b4fc7303868,states,55,TRUE,20,20,30:30.0,30:30.0,
Minnesota,264,1498b625-244a-4901-af6d-02cdb225d284,states,55,TRUE,10,10,30:30.0,30:30.0,
Washington,265,5ea46500-47a5-40c4-aca3-bc7f569e5280,states,55,TRUE,105,120,30:30.0,30:30.0,
California,266,36366d94-5082-45cc-a944-64fae1df349c,states,55,TRUE,280,300,30:30.0,30:30.0,
Kentucky,267,201bee57-70b5-4de3-be51-fadae4565455,states,55,TRUE,70,90,30:30.0,30:30.0,
Colorado,268,5023c9dd-c50d-432e-9a99-beaa75cd83f0,states,55,TRUE,40,40,30:30.0,30:30.0,
Pennsylvania,269,dce06153-aaaf-449e-b6ab-04a9d6a733de,states,55,TRUE,20,20,30:30.0,30:30.0,
Quebec,270,ddd01057-eb6b-4f8a-bb3b-e5c188243447,states,55,TRUE,80,100,30:30.0,30:30.0,
Admin & Clerical,271,62fa1031-a980-42b0-ac1d-8821b5ee4c55,categories,56,TRUE,950,1070,30:30.0,30:30.0,
Consumer Electronics,272,bceda1e1-a110-4852-9036-6d044700898c,industries,57,TRUE,910,1000,30:30.0,30:30.0,
Logistics and Supply Chain,273,0bb007c8-04dd-479d-9816-4854d522405a,industries,57,TRUE,40,70,30:30.0,30:30.0,
Contract,274,,,58,TRUE,910,1000,30:30.0,30:30.0,
Full Time,275,,,58,TRUE,40,70,30:30.0,30:30.0,
United States,276,80c17587-1891-48e1-9447-d53b553534f2,countries,59,TRUE,950,1070,30:30.0,30:30.0,
Oregon,277,9a6040f4-bf18-4745-90d9-687955625273,states,60,TRUE,70,70,30:30.0,30:30.0,
Arizona,278,d871ff05-dcec-4887-b525-60ea614c4144,states,60,TRUE,70,70,30:30.0,30:30.0,
Georgia,279,33a293c0-78ee-4465-9991-93f155c14430,states,60,TRUE,80,80,30:30.0,30:30.0,
Illinois,280,586eecb9-7a0e-4c09-83b9-45f1cf6ff84c,states,60,TRUE,130,160,30:30.0,30:30.0,
Utah,281,ced9d4d5-cdbc-4701-b0e7-920d5c243258,states,60,TRUE,20,20,30:30.0,30:30.0,
Michigan,282,98c9211b-62eb-46e3-a10f-c1654f3c6468,states,60,TRUE,20,40,30:30.0,30:30.0,
Colorado,283,5023c9dd-c50d-432e-9a99-beaa75cd83f0,states,60,TRUE,20,40,30:30.0,30:30.0,
California,284,36366d94-5082-45cc-a944-64fae1df349c,states,60,TRUE,320,340,30:30.0,30:30.0,
Indiana,285,b4b048c2-18f9-4c0b-9721-363d1e252f5d,states,60,TRUE,220,250,30:30.0,30:30.0,
Design,286,5423730c-0446-428f-abb4-32a77b59770a,categories,61,TRUE,20,40,30:30.0,30:30.0,
Customer Service,287,60aaade4-54af-43dc-baa2-65a24a361e02,categories,61,TRUE,30,40,30:30.0,30:30.0,
Manufacturing,288,e1a83ed9-bae1-491e-97df-ad2af1fc87aa,categories,61,TRUE,50,80,30:30.0,30:30.0,
QA Quality Control,289,fa88a620-96ed-4f8e-9c94-972e4f9c7796,categories,61,TRUE,30,40,30:30.0,30:30.0,
Information Technology,290,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,61,TRUE,890,1090,30:30.0,30:30.0,
Automotive,291,2fd11bdf-13a1-46ba-ac89-ac230d4d1e73,categories,61,TRUE,20,20,30:30.0,30:30.0,
Other,292,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,61,TRUE,110,120,30:30.0,30:30.0,
Accounting,293,bc83ca55-7b5d-4384-9bf8-02439e85a568,categories,61,TRUE,40,60,30:30.0,30:30.0,
Professional Services,294,3aa48114-3d4e-48ea-b560-0ed8a79f31d9,categories,61,TRUE,80,150,30:30.0,30:30.0,
Human Resources,295,c83bb386-c1a7-4778-b1c0-855c2b501b83,categories,61,TRUE,70,70,30:30.0,30:30.0,
Admin & Clerical,296,62fa1031-a980-42b0-ac1d-8821b5ee4c55,categories,61,TRUE,620,980,30:30.0,30:30.0,
Warehouse,297,9c23ef65-8626-4698-bcc6-632dfddb59f5,categories,61,TRUE,130,200,30:30.0,30:30.0,
Health Care,298,459ad407-2e2d-4b2e-be55-0fd47869be34,categories,61,TRUE,90,150,30:30.0,30:30.0,
Engineering,299,4980da77-a184-4eab-8b15-051dc760305e,categories,61,TRUE,60,80,30:30.0,30:30.0,
Marketing,300,02f15662-231c-47c3-9df0-7ad153205a7a,categories,61,TRUE,30,40,30:30.0,30:30.0,
Insurance,301,421cd24f-0e03-4339-ace9-74b5c6814634,industries,62,TRUE,40,40,30:30.0,30:30.0,
Research,302,e6d6974e-0d85-4933-82b8-9908aa6134df,industries,62,TRUE,80,120,30:30.0,30:30.0,
Consumer Goods,303,1cea2568-0e61-4074-90a8-0fe1bd37141a,industries,62,TRUE,20,40,30:30.0,30:30.0,
Consumer Electronics,304,bceda1e1-a110-4852-9036-6d044700898c,industries,62,TRUE,430,710,30:30.0,30:30.0,
Utilities,305,684d01d1-c2e4-4094-8cb4-a44e873045dd,industries,62,TRUE,90,160,30:30.0,30:30.0,
Retail,306,32df426f-bad0-47a7-95f2-dc2d723cf915,industries,62,TRUE,110,130,30:30.0,30:30.0,
Hospital & Health Care,307,e4eefc3e-070f-4b86-9670-a2f452f6bb2c,industries,62,TRUE,170,240,30:30.0,30:30.0,
Logistics and Supply Chain,308,0bb007c8-04dd-479d-9816-4854d522405a,industries,62,TRUE,480,630,30:30.0,30:30.0,
Automotive,309,e3cf33d6-79df-4a33-b8bc-2dde3f632a2b,industries,62,TRUE,50,60,30:30.0,30:30.0,
Biotechnology,310,210ca205-d9f0-49ff-a17c-0b7921928168,industries,62,TRUE,45,60,30:30.0,30:30.0,
Financial Services,311,340ade8d-7732-48d8-96a0-47d3098505ce,industries,62,TRUE,230,230,30:30.0,30:30.0,
Oil & Energy,312,89a43355-4cf9-417d-9d39-f5e949300fac,industries,62,TRUE,120,190,30:30.0,30:30.0,
Internet,313,8628adf6-1c67-4eaf-b131-e773a2f6caba,industries,62,TRUE,405,550,30:30.0,30:30.0,
Full Time,314,,,63,TRUE,490,630,30:30.0,30:30.0,
Contract,315,,,63,TRUE,1780,2530,30:30.0,30:30.0,
United States,316,80c17587-1891-48e1-9447-d53b553534f2,countries,64,TRUE,2270,3160,30:30.0,30:30.0,
Illinois,317,586eecb9-7a0e-4c09-83b9-45f1cf6ff84c,states,65,TRUE,50,60,30:30.0,30:30.0,
Washington,318,5ea46500-47a5-40c4-aca3-bc7f569e5280,states,65,TRUE,40,70,30:30.0,30:30.0,
New Jersey,319,32beca94-125a-4dbb-bc91-5ddbe8561024,states,65,TRUE,450,610,30:30.0,30:30.0,
Colorado,320,5023c9dd-c50d-432e-9a99-beaa75cd83f0,states,65,TRUE,40,130,30:30.0,30:30.0,
Georgia,321,33a293c0-78ee-4465-9991-93f155c14430,states,65,TRUE,130,190,30:30.0,30:30.0,
Indiana,322,b4b048c2-18f9-4c0b-9721-363d1e252f5d,states,65,TRUE,180,280,30:30.0,30:30.0,
Michigan,323,98c9211b-62eb-46e3-a10f-c1654f3c6468,states,65,TRUE,20,40,30:30.0,30:30.0,
Oregon,324,9a6040f4-bf18-4745-90d9-687955625273,states,65,TRUE,90,160,30:30.0,30:30.0,
Missouri,325,af8a822c-f497-4858-8d99-cebde14928a3,states,65,TRUE,20,40,30:30.0,30:30.0,
Texas,326,94e1a62f-121b-4f0c-b2ca-2ffc178a8dc1,states,65,TRUE,170,240,30:30.0,30:30.0,
Ohio,327,2cdd6453-a991-4468-a485-7b4fc7303868,states,65,TRUE,90,110,30:30.0,30:30.0,
California,328,36366d94-5082-45cc-a944-64fae1df349c,states,65,TRUE,450,640,30:30.0,30:30.0,
New York,329,24302407-126c-41b9-a3bc-b26680604dc0,states,65,TRUE,250,270,30:30.0,30:30.0,
Pennsylvania,330,dce06153-aaaf-449e-b6ab-04a9d6a733de,states,65,TRUE,250,280,30:30.0,30:30.0,
Connecticut,331,5f6b277d-55ac-45aa-baef-6471bbc0ecb5,states,65,TRUE,40,40,30:30.0,30:30.0,
Information Technology,332,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,66,TRUE,480,530,30:30.0,30:30.0,
Other,333,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,66,TRUE,30,40,30:30.0,30:30.0,
Engineering,334,4980da77-a184-4eab-8b15-051dc760305e,categories,66,TRUE,70,80,30:30.0,30:30.0,
E-Learning,335,d84479e2-d210-4db2-821d-f262590a956d,industries,67,TRUE,40,40,30:30.0,30:30.0,
Aviation & Aerospace,336,a51fdb13-8dcc-4077-a3a8-691eb2721065,industries,67,TRUE,20,20,30:30.0,30:30.0,
Financial Services,337,340ade8d-7732-48d8-96a0-47d3098505ce,industries,67,TRUE,270,290,30:30.0,30:30.0,
Internet,338,8628adf6-1c67-4eaf-b131-e773a2f6caba,industries,67,TRUE,250,300,30:30.0,30:30.0,
Full Time,339,,,68,TRUE,270,290,30:30.0,30:30.0,
Contract,340,,,68,TRUE,310,360,30:30.0,30:30.0,
United States,341,80c17587-1891-48e1-9447-d53b553534f2,countries,69,TRUE,580,650,30:30.0,30:30.0,
Colorado,342,5023c9dd-c50d-432e-9a99-beaa75cd83f0,states,70,TRUE,20,20,30:30.0,30:30.0,
California,343,36366d94-5082-45cc-a944-64fae1df349c,states,70,TRUE,290,340,30:30.0,30:30.0,
New York,344,24302407-126c-41b9-a3bc-b26680604dc0,states,70,TRUE,270,290,30:30.0,30:30.0,
Human Resources,345,c83bb386-c1a7-4778-b1c0-855c2b501b83,categories,71,TRUE,150,150,30:30.0,30:30.0,
Marketing,346,02f15662-231c-47c3-9df0-7ad153205a7a,categories,71,TRUE,70,70,30:30.0,30:30.0,
Information Technology,347,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,71,TRUE,110,110,30:30.0,30:30.0,
Engineering,348,4980da77-a184-4eab-8b15-051dc760305e,categories,71,TRUE,70,120,30:30.0,30:30.0,
Other,349,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,71,TRUE,15,20,30:30.0,30:30.0,
Biotechnology,350,210ca205-d9f0-49ff-a17c-0b7921928168,industries,72,TRUE,0,50,30:30.0,30:30.0,
Internet,351,8628adf6-1c67-4eaf-b131-e773a2f6caba,industries,72,TRUE,15,20,30:30.0,30:30.0,
Industrial Automation,352,db01710b-94a7-4dc0-a257-8de0b2e9e76c,industries,72,TRUE,150,150,30:30.0,30:30.0,
Consumer Goods,353,1cea2568-0e61-4074-90a8-0fe1bd37141a,industries,72,TRUE,70,70,30:30.0,30:30.0,
Retail,354,32df426f-bad0-47a7-95f2-dc2d723cf915,industries,72,TRUE,40,40,30:30.0,30:30.0,
Logistics and Supply Chain,355,0bb007c8-04dd-479d-9816-4854d522405a,industries,72,TRUE,70,70,30:30.0,30:30.0,
Media Production,356,67337d45-54a6-4029-884d-899c61f2213e,industries,72,TRUE,70,70,30:30.0,30:30.0,
Contract,357,,,73,TRUE,415,470,30:30.0,30:30.0,
United States,358,80c17587-1891-48e1-9447-d53b553534f2,countries,74,TRUE,415,470,30:30.0,30:30.0,
California,359,36366d94-5082-45cc-a944-64fae1df349c,states,75,TRUE,195,250,30:30.0,30:30.0,
Wisconsin,360,cb473dc9-4a5d-439c-bf36-f94902ea3bc0,states,75,TRUE,150,150,30:30.0,30:30.0,
Ohio,361,2cdd6453-a991-4468-a485-7b4fc7303868,states,75,TRUE,70,70,30:30.0,30:30.0,
Information Technology,362,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,76,TRUE,215,290,30:30.0,30:30.0,
Oil & Energy,363,89a43355-4cf9-417d-9d39-f5e949300fac,industries,77,TRUE,40,40,30:30.0,30:30.0,
Financial Services,364,340ade8d-7732-48d8-96a0-47d3098505ce,industries,77,TRUE,90,110,30:30.0,30:30.0,
Logistics and Supply Chain,365,0bb007c8-04dd-479d-9816-4854d522405a,industries,77,TRUE,75,130,30:30.0,30:30.0,
Utilities,366,684d01d1-c2e4-4094-8cb4-a44e873045dd,industries,77,TRUE,10,10,30:30.0,30:30.0,
Contract,367,,,78,TRUE,50,50,30:30.0,30:30.0,
Full Time,368,,,78,TRUE,165,240,30:30.0,30:30.0,
United States,369,80c17587-1891-48e1-9447-d53b553534f2,countries,79,TRUE,215,290,30:30.0,30:30.0,
New Jersey,370,32beca94-125a-4dbb-bc91-5ddbe8561024,states,80,TRUE,40,40,30:30.0,30:30.0,
Pennsylvania,371,dce06153-aaaf-449e-b6ab-04a9d6a733de,states,80,TRUE,75,130,30:30.0,30:30.0,
Arizona,372,d871ff05-dcec-4887-b525-60ea614c4144,states,80,TRUE,90,110,30:30.0,30:30.0,
Oregon,373,9a6040f4-bf18-4745-90d9-687955625273,states,80,TRUE,10,10,30:30.0,30:30.0,
Design,374,5423730c-0446-428f-abb4-32a77b59770a,categories,81,TRUE,40,80,30:30.0,30:30.0,
Professional Services,375,3aa48114-3d4e-48ea-b560-0ed8a79f31d9,categories,81,TRUE,40,40,30:30.0,30:30.0,
Other,376,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,81,TRUE,140,160,30:30.0,30:30.0,
Information Technology,377,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,81,TRUE,20,40,30:30.0,30:30.0,
Media Production,378,67337d45-54a6-4029-884d-899c61f2213e,industries,82,TRUE,160,200,30:30.0,30:30.0,
Utilities,379,684d01d1-c2e4-4094-8cb4-a44e873045dd,industries,82,TRUE,40,80,30:30.0,30:30.0,
Market Research,380,2bd0a76a-80a8-414a-b1e6-9043184d4517,industries,82,TRUE,40,40,30:30.0,30:30.0,
Contract,381,,,83,TRUE,240,320,30:30.0,30:30.0,
United States,382,80c17587-1891-48e1-9447-d53b553534f2,countries,84,TRUE,240,320,30:30.0,30:30.0,
California,383,36366d94-5082-45cc-a944-64fae1df349c,states,85,TRUE,200,240,30:30.0,30:30.0,
Oregon,384,9a6040f4-bf18-4745-90d9-687955625273,states,85,TRUE,40,80,30:30.0,30:30.0,
Banking,385,e69fcd2b-4ef6-46ef-8a49-70ef891e8672,categories,86,TRUE,40,40,30:30.0,30:30.0,
Inventory,386,c65cf234-ecf3-4663-869c-ed855cc5f770,categories,86,TRUE,20,20,30:30.0,30:30.0,
Finance,387,3c68c8b4-46fc-4a2f-a795-723eb97cb325,categories,86,TRUE,125,140,30:30.0,30:30.0,
Professional Services,388,3aa48114-3d4e-48ea-b560-0ed8a79f31d9,categories,86,TRUE,80,130,30:30.0,30:30.0,
Design,389,5423730c-0446-428f-abb4-32a77b59770a,categories,86,TRUE,40,70,30:30.0,30:30.0,
Information Technology,390,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,86,TRUE,390,470,30:30.0,30:30.0,
Marketing,391,02f15662-231c-47c3-9df0-7ad153205a7a,categories,86,TRUE,150,150,30:30.0,30:30.0,
Admin & Clerical,392,62fa1031-a980-42b0-ac1d-8821b5ee4c55,categories,86,TRUE,110,150,30:30.0,30:30.0,
Other,393,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,86,TRUE,875,1030,30:30.0,30:30.0,
Sales,394,32c0116c-5ac2-4a23-98ee-4fb741ce8414,categories,86,TRUE,140,140,30:30.0,30:30.0,
Internet,395,8628adf6-1c67-4eaf-b131-e773a2f6caba,industries,87,TRUE,265,340,30:30.0,30:30.0,
Retail,396,32df426f-bad0-47a7-95f2-dc2d723cf915,industries,87,TRUE,330,360,30:30.0,30:30.0,
Computer & Network Security,397,cf71bfea-336c-4923-8b48-9563655cf68c,industries,87,TRUE,445,530,30:30.0,30:30.0,
Electrical/Electronic Manufacturing,398,eb4c680b-1c49-4f35-95d8-7541232b7403,industries,87,TRUE,20,20,30:30.0,30:30.0,
Information Technology and Services,399,42099ec1-9994-4777-82b3-d80737e75bea,industries,87,TRUE,270,300,30:30.0,30:30.0,
Consumer Goods,400,1cea2568-0e61-4074-90a8-0fe1bd37141a,industries,87,TRUE,140,140,30:30.0,30:30.0,
Utilities,401,684d01d1-c2e4-4094-8cb4-a44e873045dd,industries,87,TRUE,320,420,30:30.0,30:30.0,
Aviation & Aerospace,402,a51fdb13-8dcc-4077-a3a8-691eb2721065,industries,87,TRUE,50,60,30:30.0,30:30.0,
Biotechnology,403,210ca205-d9f0-49ff-a17c-0b7921928168,industries,87,TRUE,20,20,30:30.0,30:30.0,
Consumer Electronics,404,bceda1e1-a110-4852-9036-6d044700898c,industries,87,TRUE,110,150,30:30.0,30:30.0,
Full Time,405,,,88,TRUE,140,140,30:30.0,30:30.0,
Contract,406,,,88,TRUE,1830,2200,30:30.0,30:30.0,
United States,407,80c17587-1891-48e1-9447-d53b553534f2,countries,89,TRUE,1970,2340,30:30.0,30:30.0,
Massachusetts,408,4f93a049-e2b8-4ddf-82dd-4de1613dbac4,states,90,TRUE,110,150,30:30.0,30:30.0,
California,409,36366d94-5082-45cc-a944-64fae1df349c,states,90,TRUE,785,950,30:30.0,30:30.0,
Washington,410,5ea46500-47a5-40c4-aca3-bc7f569e5280,states,90,TRUE,90,90,30:30.0,30:30.0,
Minnesota,411,1498b625-244a-4901-af6d-02cdb225d284,states,90,TRUE,170,170,30:30.0,30:30.0,
Ohio,412,2cdd6453-a991-4468-a485-7b4fc7303868,states,90,TRUE,70,70,30:30.0,30:30.0,
Texas,413,94e1a62f-121b-4f0c-b2ca-2ffc178a8dc1,states,90,TRUE,335,390,30:30.0,30:30.0,
Oregon,414,9a6040f4-bf18-4745-90d9-687955625273,states,90,TRUE,320,420,30:30.0,30:30.0,
Illinois,415,586eecb9-7a0e-4c09-83b9-45f1cf6ff84c,states,90,TRUE,20,20,30:30.0,30:30.0,
Pennsylvania,416,dce06153-aaaf-449e-b6ab-04a9d6a733de,states,90,TRUE,20,20,30:30.0,30:30.0,
Missouri,417,af8a822c-f497-4858-8d99-cebde14928a3,states,90,TRUE,50,60,30:30.0,30:30.0,
Accounting,418,bc83ca55-7b5d-4384-9bf8-02439e85a568,categories,91,TRUE,95,140,30:30.0,30:30.0,
Information Technology,419,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,91,TRUE,110,140,30:30.0,30:30.0,
Oil & Energy,420,89a43355-4cf9-417d-9d39-f5e949300fac,industries,92,TRUE,205,280,30:30.0,30:30.0,
Contract,421,,,93,TRUE,205,280,30:30.0,30:30.0,
United States,422,80c17587-1891-48e1-9447-d53b553534f2,countries,94,TRUE,205,280,30:30.0,30:30.0,
New Jersey,423,32beca94-125a-4dbb-bc91-5ddbe8561024,states,95,TRUE,205,280,30:30.0,30:30.0,
Manufacturing,424,e1a83ed9-bae1-491e-97df-ad2af1fc87aa,categories,283,TRUE,20,20,30:30.0,30:30.0,
Admin & Clerical,425,62fa1031-a980-42b0-ac1d-8821b5ee4c55,categories,283,TRUE,365,420,30:30.0,30:30.0,
Marketing,426,02f15662-231c-47c3-9df0-7ad153205a7a,categories,283,TRUE,100,100,30:30.0,30:30.0,
Warehouse,427,9c23ef65-8626-4698-bcc6-632dfddb59f5,categories,283,TRUE,60,60,30:30.0,30:30.0,
Professional Services,428,3aa48114-3d4e-48ea-b560-0ed8a79f31d9,categories,283,TRUE,40,40,30:30.0,30:30.0,
Information Technology,429,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,283,TRUE,385,440,30:30.0,30:30.0,
QA Quality Control,430,fa88a620-96ed-4f8e-9c94-972e4f9c7796,categories,283,TRUE,20,20,30:30.0,30:30.0,
Other,431,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,283,TRUE,20,20,30:30.0,30:30.0,
General Business,432,49c5560f-5ee4-4da5-b441-66ba07eb453d,categories,283,TRUE,20,20,30:30.0,30:30.0,
Media Production,433,67337d45-54a6-4029-884d-899c61f2213e,industries,284,TRUE,20,20,30:30.0,30:30.0,
Financial Services,434,340ade8d-7732-48d8-96a0-47d3098505ce,industries,284,TRUE,40,40,30:30.0,30:30.0,
Insurance,435,421cd24f-0e03-4339-ace9-74b5c6814634,industries,284,TRUE,105,140,30:30.0,30:30.0,
Logistics and Supply Chain,436,0bb007c8-04dd-479d-9816-4854d522405a,industries,284,TRUE,80,80,30:30.0,30:30.0,
Automotive,437,e3cf33d6-79df-4a33-b8bc-2dde3f632a2b,industries,284,TRUE,150,160,30:30.0,30:30.0,
Consumer Electronics,438,bceda1e1-a110-4852-9036-6d044700898c,industries,284,TRUE,365,420,30:30.0,30:30.0,
Oil & Energy,439,89a43355-4cf9-417d-9d39-f5e949300fac,industries,284,TRUE,20,20,30:30.0,30:30.0,
Industrial Automation,440,db01710b-94a7-4dc0-a257-8de0b2e9e76c,industries,284,TRUE,20,20,30:30.0,30:30.0,
Consumer Goods,441,1cea2568-0e61-4074-90a8-0fe1bd37141a,industries,284,TRUE,40,40,30:30.0,30:30.0,
Information Technology and Services,442,42099ec1-9994-4777-82b3-d80737e75bea,industries,284,TRUE,30,40,30:30.0,30:30.0,
Internet,443,8628adf6-1c67-4eaf-b131-e773a2f6caba,industries,284,TRUE,160,160,30:30.0,30:30.0,
Contract,444,,,285,TRUE,970,1080,30:30.0,30:30.0,
Full Time,445,,,285,TRUE,60,60,30:30.0,30:30.0,
United States,446,80c17587-1891-48e1-9447-d53b553534f2,countries,286,TRUE,1030,1140,30:30.0,30:30.0,
California,447,36366d94-5082-45cc-a944-64fae1df349c,states,287,TRUE,20,20,30:30.0,30:30.0,
Pennsylvania,448,dce06153-aaaf-449e-b6ab-04a9d6a733de,states,287,TRUE,40,40,30:30.0,30:30.0,
Virginia,449,1ba42657-a1e8-4549-b6e8-f9543e61b808,states,287,TRUE,15,20,30:30.0,30:30.0,
Michigan,450,98c9211b-62eb-46e3-a10f-c1654f3c6468,states,287,TRUE,55,60,30:30.0,30:30.0,
South Carolina,451,0ad780d4-71a5-4e78-aaa6-7179179c2df8,states,287,TRUE,20,20,30:30.0,30:30.0,
Ohio,452,2cdd6453-a991-4468-a485-7b4fc7303868,states,287,TRUE,65,100,30:30.0,30:30.0,
Texas,453,94e1a62f-121b-4f0c-b2ca-2ffc178a8dc1,states,287,TRUE,45,60,30:30.0,30:30.0,
Florida,454,548305ad-edda-4c39-94e3-babfa14462a8,states,287,TRUE,40,40,30:30.0,30:30.0,
Wisconsin,455,cb473dc9-4a5d-439c-bf36-f94902ea3bc0,states,287,TRUE,20,20,30:30.0,30:30.0,
New Jersey,456,32beca94-125a-4dbb-bc91-5ddbe8561024,states,287,TRUE,465,480,30:30.0,30:30.0,
Massachusetts,457,4f93a049-e2b8-4ddf-82dd-4de1613dbac4,states,287,TRUE,65,80,30:30.0,30:30.0,
Georgia,458,33a293c0-78ee-4465-9991-93f155c14430,states,287,TRUE,15,20,30:30.0,30:30.0,
Tennessee,459,744afdbc-239b-49ef-93b0-b18f0ed0cea5,states,287,TRUE,20,20,30:30.0,30:30.0,
Arizona,460,d871ff05-dcec-4887-b525-60ea614c4144,states,287,TRUE,15,20,30:30.0,30:30.0,
Illinois,461,586eecb9-7a0e-4c09-83b9-45f1cf6ff84c,states,287,TRUE,100,100,30:30.0,30:30.0,
Washington,462,5ea46500-47a5-40c4-aca3-bc7f569e5280,states,287,TRUE,30,40,30:30.0,30:30.0,
Other,463,d0ee2b2a-9155-44a9-b4b9-eddacd5f135a,categories,101,TRUE,20,40,30:30.0,30:30.0,
Automotive,464,2fd11bdf-13a1-46ba-ac89-ac230d4d1e73,categories,101,TRUE,100,110,30:30.0,30:30.0,
Manufacturing,465,e1a83ed9-bae1-491e-97df-ad2af1fc87aa,categories,101,TRUE,110,140,30:30.0,30:30.0,
Information Technology,466,f4491b7b-ad9a-45cc-9945-939f9813ea9e,categories,101,TRUE,70,80,30:30.0,30:30.0,
Admin & Clerical,467,62fa1031-a980-42b0-ac1d-8821b5ee4c55,categories,101,TRUE,1500,1840,30:30.0,30:30.0,
Warehouse,468,9c23ef65-8626-4698-bcc6-632dfddb59f5,categories,101,TRUE,300,440,30:30.0,30:30.0,
Human Resources,469,c83bb386-c1a7-4778-b1c0-855c2b501b83,categories,101,TRUE,20,40,30:30.0,30:30.0,
Research,470,18c5d709-db4c-4e5c-abaf-3f0a8ee828ba,categories,101,TRUE,30,40,30:30.0,30:30.0,
